cluster,locations,violations,avg_severity,junction_ratio,violations_norm,severity_norm,junction_norm,congestion_score,risk_level,v_norm,s_norm,j_norm,recommendation
188,6,31,3.0,0.75,0.00015352248820151249,0.0,0.75,11.259211349292089,Low,0.00015352248820151249,0.0,0.75,Routine surveillance
153,10,31,3.4285714285714284,0.0,0.00015352248820151249,0.06895759108148491,0.0,1.7331511263292136,Low,0.00015352248820151249,0.06895759108148491,0.0,Routine surveillance
9,5,31,3.1,0.0,0.00015352248820151249,0.016090104585679832,0.0,0.4114639639340866,Low,0.00015352248820151249,0.016090104585679832,0.0,Routine surveillance
147,8,31,3.354166666666667,0.0,0.00015352248820151249,0.0569857870742827,0.0,1.4338560261491582,Low,0.00015352248820151249,0.0569857870742827,0.0,Routine surveillance
136,8,30,3.15,0.0,0.00014783647011997497,0.024135156878519748,0.0,0.6122491101701922,Low,0.00014783647011997497,0.024135156878519748,0.0,Routine surveillance
210,5,27,3.172222222222222,0.0,0.00013077841587536248,0.02771073567533744,0.0,0.7006150968359578,Low,0.00013077841587536248,0.02771073567533744,0.0,Routine surveillance
180,7,27,3.610989010989011,0.0,0.00013077841587536248,0.09830877087514256,0.0,2.4655659768310856,Low,0.00013077841587536248,0.09830877087514256,0.0,Routine surveillance
211,5,26,5.4,0.0,0.00012509239779382497,0.3861625100563154,0.0,9.661568295275515,Low,0.00012509239779382497,0.3861625100563154,0.0,Routine surveillance
45,6,26,6.777777777777779,0.0,0.00012509239779382497,0.6078483954590151,0.0,15.20371543034301,Low,0.00012509239779382497,0.6078483954590151,0.0,Routine surveillance
44,5,25,3.0,0.0,0.00011940637971228748,0.0,0.0,0.007164382782737248,Low,0.00011940637971228748,0.0,0.0,Routine surveillance
165,5,25,5.23974358974359,1.0,0.00011940637971228748,0.3603770860408029,1.0,24.01659153380281,Low,0.00011940637971228748,0.3603770860408029,1.0,Routine surveillance
90,7,25,3.5714285714285716,0.0,0.00011940637971228748,0.0919434547753133,0.0,2.3057507521655696,Low,0.00011940637971228748,0.0919434547753133,0.0,Routine surveillance
103,9,24,3.0555555555555554,0.0,0.00011372036163074997,0.008938946992044339,0.0,0.23029689649895346,Low,0.00011372036163074997,0.008938946992044339,0.0,Routine surveillance
161,7,24,3.4285714285714284,0.0,0.00011372036163074997,0.06895759108148491,0.0,1.730762998734968,Low,0.00011372036163074997,0.06895759108148491,0.0,Routine surveillance
142,8,24,3.7351190476190474,0.0,0.00011372036163074997,0.11828142359115812,0.0,2.963858811476798,Low,0.00011372036163074997,0.11828142359115812,0.0,Routine surveillance
201,7,23,3.142857142857143,0.0,0.00010803434354921248,0.022985863693828268,0.0,0.5811286529586595,Low,0.00010803434354921248,0.022985863693828268,0.0,Routine surveillance
174,7,22,3.476190476190476,0.0,0.00010234832546767499,0.0766195456460943,0.0,1.9216295406804178,Low,0.00010234832546767499,0.0766195456460943,0.0,Routine surveillance
110,7,22,3.2333333333333334,0.0,0.00010234832546767499,0.0375435773665862,0.0,0.9447303336927155,Low,0.00010234832546767499,0.0375435773665862,0.0,Routine surveillance
120,5,22,4.244761904761905,0.0,0.00010234832546767499,0.20028349231889064,0.0,5.013228207500327,Low,0.00010234832546767499,0.20028349231889064,0.0,Routine surveillance
195,6,22,3.074074074074074,0.0,0.00010234832546767499,0.011918595989392433,0.0,0.30410579926287135,Low,0.00010234832546767499,0.011918595989392433,0.0,Routine surveillance
123,9,21,4.148148148148149,1.0,9.666230738613748e-05,0.18473823783558307,1.0,19.624255684332745,Low,9.666230738613748e-05,0.18473823783558307,1.0,Routine surveillance
171,5,21,3.0285714285714285,0.0,9.666230738613748e-05,0.004597172738765698,0.0,0.12072905691231069,Low,9.666230738613748e-05,0.004597172738765698,0.0,Routine surveillance
130,8,20,3.625,0.0,9.097628930459999e-05,0.10056315366049884,0.0,2.519537418870747,Low,9.097628930459999e-05,0.10056315366049884,0.0,Routine surveillance
100,7,20,3.0634920634920633,0.0,9.097628930459999e-05,0.010215939419479236,0.0,0.26085706284525695,Low,9.097628930459999e-05,0.010215939419479236,0.0,Routine surveillance
94,6,20,3.0833333333333335,0.0,9.097628930459999e-05,0.013408420488066564,0.0,0.34066908955994013,Low,9.097628930459999e-05,0.013408420488066564,0.0,Routine surveillance
53,6,19,3.0208333333333335,0.0,8.52902712230625e-05,0.0033521051220166687,0.0,0.08892004432380048,Low,8.52902712230625e-05,0.0033521051220166687,0.0,Routine surveillance
133,5,19,3.2222222222222223,0.0,8.52902712230625e-05,0.035755787968177355,0.0,0.8990121154778177,Low,8.52902712230625e-05,0.035755787968177355,0.0,Routine surveillance
113,5,19,3.4,0.0,8.52902712230625e-05,0.06436041834271922,0.0,1.614127874841364,Low,8.52902712230625e-05,0.06436041834271922,0.0,Routine surveillance
169,5,18,3.066666666666667,0.0,7.960425314152499e-05,0.01072673639045324,0.0,0.2729446649498225,Low,7.960425314152499e-05,0.01072673639045324,0.0,Routine surveillance
125,5,18,3.1076923076923078,0.0,7.960425314152499e-05,0.01732780493842445,0.0,0.4379713786491028,Low,7.960425314152499e-05,0.01732780493842445,0.0,Routine surveillance
116,8,18,3.0,0.0,7.960425314152499e-05,0.0,0.0,0.004776255188491499,Low,7.960425314152499e-05,0.0,0.0,Routine surveillance
41,7,17,4.214285714285714,0.0,7.39182350599875e-05,0.1953798413975406,0.0,4.888931129042114,Low,7.39182350599875e-05,0.1953798413975406,0.0,Routine surveillance
40,8,17,4.822916666666667,0.0,7.39182350599875e-05,0.29330919817645484,0.0,7.33716504851497,Low,7.39182350599875e-05,0.29330919817645484,0.0,Routine surveillance
185,6,16,3.0,0.0,6.823221697844998e-05,0.0,0.0,0.004093933018706999,Low,6.823221697844998e-05,0.0,0.0,Routine surveillance
101,6,16,3.9,0.0,6.823221697844998e-05,0.14481094127111827,0.0,3.6243674647966637,Low,6.823221697844998e-05,0.14481094127111827,0.0,Routine surveillance
190,5,16,4.0,0.2,6.823221697844998e-05,0.1609010458567981,0.2,7.026620079438659,Low,6.823221697844998e-05,0.1609010458567981,0.2,Routine surveillance
198,5,16,3.6,0.0,6.823221697844998e-05,0.09654062751407888,0.0,2.417609620870679,Low,6.823221697844998e-05,0.09654062751407888,0.0,Routine surveillance
139,6,16,3.3055555555555554,0.0,6.823221697844998e-05,0.04916420845624381,0.0,1.2331991444248023,Low,6.823221697844998e-05,0.04916420845624381,0.0,Routine surveillance
83,6,15,3.4166666666666665,0.0,6.25461988969125e-05,0.06704210244033249,0.0,1.6798053329421267,Low,6.25461988969125e-05,0.06704210244033249,0.0,Routine surveillance
117,5,15,3.3777777777777778,0.0,6.25461988969125e-05,0.060784839545901526,0.0,1.5233737605813529,Low,6.25461988969125e-05,0.060784839545901526,0.0,Routine surveillance
194,5,14,3.166666666666667,0.0,5.686018081537499e-05,0.026816840976133127,0.0,0.6738326352522507,Low,5.686018081537499e-05,0.026816840976133127,0.0,Routine surveillance
52,7,14,3.0,0.0,5.686018081537499e-05,0.0,0.0,0.0034116108489224994,Low,5.686018081537499e-05,0.0,0.0,Routine surveillance
182,5,14,3.0,0.0,5.686018081537499e-05,0.0,0.0,0.0034116108489224994,Low,5.686018081537499e-05,0.0,0.0,Routine surveillance
54,7,13,3.642857142857143,0.2857142857142857,5.117416273383749e-05,0.10343638662222732,0.2857142857142857,6.874694401033999,Low,5.117416273383749e-05,0.10343638662222732,0.2857142857142857,Routine surveillance
189,8,13,3.85,1.0,5.117416273383749e-05,0.13676588897827835,1.0,18.422217674220988,Low,5.117416273383749e-05,0.13676588897827835,1.0,Routine surveillance
163,5,11,3.0,0.0,3.98021265707625e-05,0.0,0.0,0.00238812759424575,Low,3.98021265707625e-05,0.0,0.0,Routine surveillance
197,5,11,3.4333333333333336,0.0,3.98021265707625e-05,0.06972378653794586,0.0,1.7454827910428923,Low,3.98021265707625e-05,0.06972378653794586,0.0,Routine surveillance
156,5,10,5.2,0.0,3.4116108489225e-05,0.35398230088495586,0.0,8.85160448863325,Low,3.4116108489225e-05,0.35398230088495586,0.0,Routine surveillance
157,5,9,5.866666666666666,1.0,2.8430090407687498e-05,0.4612496647894878,1.0,26.53294742516166,Medium,2.8430090407687498e-05,0.4612496647894878,1.0,Periodic monitoring
160,5,9,6.066666666666666,0.0,2.8430090407687498e-05,0.49342987396084736,0.0,12.337452654445645,Low,2.8430090407687498e-05,0.49342987396084736,0.0,Routine surveillance
213,5,8,4.8,0.0,2.2744072326149997e-05,0.28962188254223653,0.0,7.241911707895482,Low,2.2744072326149997e-05,0.28962188254223653,0.0,Routine surveillance
146,6,8,3.0,0.0,2.2744072326149997e-05,0.0,0.0,0.0013646443395689998,Low,2.2744072326149997e-05,0.0,0.0,Routine surveillance
154,4,8,3.0,0.0,2.2744072326149997e-05,0.0,0.0,0.0013646443395689998,Low,2.2744072326149997e-05,0.0,0.0,Routine surveillance
186,5,8,3.3333333333333335,0.0,2.2744072326149997e-05,0.05363368195226603,0.0,1.34220669314622,Low,2.2744072326149997e-05,0.05363368195226603,0.0,Routine surveillance
204,6,8,3.3333333333333335,0.0,2.2744072326149997e-05,0.05363368195226603,0.0,1.34220669314622,Low,2.2744072326149997e-05,0.05363368195226603,0.0,Routine surveillance
196,6,7,4.666666666666667,0.0,1.7058054244612496e-05,0.26816840976133016,0.0,6.705233727287931,Low,1.7058054244612496e-05,0.26816840976133016,0.0,Routine surveillance
148,5,6,4.0,1.0,1.1372036163074995e-05,0.1609010458567981,1.0,19.023208468589736,Low,1.1372036163074995e-05,0.1609010458567981,1.0,Routine surveillance
208,3,4,3.0,1.0,0.0,0.0,1.0,15.0,Low,0.0,0.0,1.0,Routine surveillance
